
87.80
89.98
92.80
93.76
92.53
95.97
93.27
92.54
95.01
98.00
97.78
94.48
95.66
94.67
92.80
96.00
96.78
96.16
93.25
93.56
93.61
92.79
92.51
90.79
92.02
91.71
94.75
92.47
93.69
96.15
98.70
94.99
93.83
91.65
88.89
86.51
88.56
88.95
85.83
83.91
86.72
90.35
89.92
90.69
91.97
91.65
90.65
94.43
93.49
94.21
92.30
88.46
87.64
92.80
93.09
-
92.00
94.78
99.71
105.00
100.83
99.88
101.60
100.16
96.58
95.66
96.63
93.18
92.77
93.64
97.76
99.29
97.27
96.46
96.54
94.27
93.59
97.01
99.64
100.00
103.87
108.05
107.49
104.78
104.81
103.44
104.25
106.79
107.15
105.59
100.92
99.60
99.85
99.31
106.23
106.76
104.49
99.96
104.00
111.61
-
109.46
116.04
117.96
115.84
112.46
109.81
110.22
114.57
113.80
113.80
119.34
119.12
121.00
122.50
121.69
122.94
123.89
121.03
120.08
121.35
118.26
115.82
116.63
119.47
-
117.54
114.45
113.92
113.36
112.74
111.50
109.30
112.89
114.29
111.41
108.00
107.56
101.70
105.56
113.05
111.15
110.14
106.10
107.37
109.36
107.65
104.76
105.37
102.57
105.74
108.64
107.01
107.72
112.65
111.89
108.37
104.98
99.25
103.07
101.69
102.15
105.79
108.24
104.25
107.67
108.71
111.00
109.73
120.31
118.28
121.27
114.74
116.85
107.37
107.24
98.10
99.04
106.00
112.90
109.72
112.74
129.57
124.25
121.24
110.58
114.25
107.54
100.85
100.48
99.65
97.56
96.63
94.28
92.98
92.09
93.59
95.76
95.31
91.26
91.72
91.27
93.01
92.73
91.04
89.06
89.29
91.29
90.80
89.89
89.78
88.02
87.17
87.65
87.35
87.73
88.45
86.50
84.13
84.78
83.69
80.96
81.79
82.06
80.15
80.08
78.95
77.94
79.20
79.25
79.00
78.87
76.30
75.67
74.04
72.10
73.06
74.51
74.57
73.26
74.30
75.54
74.10
76.02
75.27
73.54
70.30
70.50
68.81
70.14
74.57
73.59
82.27
82.27
82.20
79.42
78.67
81.01
80.28
82.33
82.11
81.92
82.67
82.64
85.16
83.59
82.57
81.00
81.32
84.04
84.42
83.73
84.19
84.18
86.13
86.03
85.71
84.65
85.88
85.10
84.11
85.05
84.20
83.35
83.16
83.61
82.59
82.39
80.80
82.66
81.28
79.36
78.41
78.33
78.25
79.42
78.23
77.18
75.87
74.61
74.23
75.39
75.01
75.46
73.84
73.73
73.05
71.31
72.62
71.58
72.69
72.81
71.24
71.70
73.03
73.59
71.42
71.84
71.13
68.68
65.18
66.60
67.42
69.01
69.65
70.22
71.12
71.58
70.91
69.29
70.06
71.26
70.25
72.33
73.23
75.18
75.80
74.81
74.66
74.79
74.17
73.71
72.10
68.74
68.76
73.00
73.26
74.55
76.40
75.23
75.64
74.36
73.47
74.96
76.09
75.59
74.70
75.14
74.60
76.16
75.61
75.37
74.76
74.81
73.33
73.07
73.98
74.30
73.10
72.49
72.39
72.09
72.14
71.39
71.70
71.35
71.27
70.56
69.63
69.62
68.88
68.63
68.39
66.64
65.04
66.73
68.58
69.53
68.86
67.01
69.02
68.72
68.24
68.62
68.29
68.57
69.50
-
67.29
68.32
67.04
66.66
65.77
66.02
65.62
65.11
66.36
67.12
66.69
66.86
66.35
64.01
63.24
63.02
63.29
62.98
62.68
62.30
64.81
63.60
64.48
65.31
64.04
61.74
64.15
60.35
64.31
64.66
62.83
67.93
68.39
68.86
69.12
69.59
68.26
67.33
68.10
69.90
67.26
63.94
62.47
63.39
65.95
66.71
67.34
65.23
65.66
62.73
63.65
64.87
63.55
62.77
60.86
61.21
61.23
60.64
59.56
59.10
58.67
57.79
56.29
55.88
55.52
55.67
56.08
55.98
55.20
56.15
55.78
55.90
54.74
56.43
55.94
56.73
55.56
56.21
54.46
54.14
53.59
50.74
51.66
-
51.05
51.06
51.20
51.10
49.80
50.90
52.31
51.45
51.08
50.72
50.33
50.06
50.34
48.98
48.83
48.68
49.23
48.82
48.08
47.14
47.61
47.75
48.90
47.86
45.84
45.13
44.22
44.16
43.78
43.90
42.73
43.33
43.78
43.96
42.13
39.70
40.77
41.17
40.15
39.22
37.46
37.62
39.32
40.71
40.52
41.63
42.44
41.72
42.82
42.43
42.74
43.04
43.41
42.42
41.83
42.69
43.41
42.06
41.94
41.52
39.22
40.79
40.96
40.75
42.43
41.85
41.93
41.50
41.74
41.79
43.02
43.26
42.26
40.75
39.66
39.77
39.95
40.64
39.80
42.22
43.87
44.37
45.85
-
45.10
45.05
45.62
45.98
44.99
44.42
44.91
45.27
45.04
45.38
44.96
45.05
45.43
44.58
44.99
44.61
45.12
45.24
44.40
43.91
43.26
43.32
43.80
43.30
43.62
43.40
43.36
44.35
43.90
43.18
43.09
43.34
43.64
43.15
42.32
43.11
42.40
43.38
42.96
43.15
42.75
42.02
41.13
41.55
40.31
41.47
40.43
42.33
43.17
41.55
41.42
40.58
40.71
39.77
38.69
38.38
41.31
40.87
40.95
42.41
39.93
39.38
39.52
38.48
35.32
35.03
34.34
36.10
35.13
35.94
35.80
34.43
35.44
32.71
31.35
29.39
29.47
30.07
30.68
29.43
30.12
31.88
27.94
26.21
25.29
23.11
20.75
20.17
21.30
21.79
21.30
19.56
25.96
28.05
28.47
28.06
30.01
32.09
33.00
33.66
32.41
33.31
31.25
29.96
25.63
22.76
22.96
24.00
26.71
27.59
27.60
27.64
26.50
28.00
26.44
28.66
29.70
34.46
32.86
36.13
37.80
33.46
39.24
50.12
51.65
51.73
52.98
50.48
51.37
53.44
55.08
56.22
58.02
59.16
59.34
57.70
57.34
56.40
56.34
54.18
53.35
54.24
55.36
55.57
53.88
54.15
58.20
59.07
59.61
59.67
58.95
60.28
62.12
62.63
64.54
65.40
64.75
64.31
64.46
64.22
65.18
65.41
65.79
68.47
68.58
69.07
66.29
66.47
